n_formigas,alfa,beta,taxa_evaporacao,simulacao,n_populacao,taxa_crossover,taxa_mutacao,tamanho_torneio,elit_pct
16,1.837081817755862,2.6427851151877513,0.3882123020067645,458,126,0.709244788496709,0.12067073689512595,9,0.30388307538262804
48,2.612813666291422,1.052047754894748,0.5220638393523812,459,86,0.6929167262052963,0.025616843398735854,14,0.3730803499423334
58,3.028083466261098,6.402076816768315,0.4561972547987481,460,74,0.7393086072532392,0.2840870474324829,5,0.0681082019648556
33,1.1948070837723894,9.494611451871279,0.14219476499198883,461,246,0.5080973987809091,0.2638585079428127,8,0.26822554543094035
13,0.19002946783328234,5.740063854740524,0.41023147881768096,462,83,0.5793913143143257,0.04427065471285766,12,0.3124407519677996
81,4.716977749043698,4.264923887872049,0.5599355828067806,463,79,0.8707685026840468,0.2110845949582016,11,0.04785915181042979
56,1.5760951435762072,7.616352428277389,0.17343069111953666,464,261,0.6119301851473493,0.10507077718397363,7,0.1444323017671131
61,0.8384942271735389,1.546746102219413,0.45116490591402575,465,298,0.5731732087947472,0.19637901792512089,10,0.27629490816143404
31,4.666831739636585,3.2050874972161654,0.18255920379349624,466,124,0.7755164161570062,0.08214056467757637,3,0.25540080068368276
18,0.7817861443358622,6.328603598873919,0.25295972222987556,467,230,0.5342493058887166,0.030651971292031514,6,0.05022864294166342
47,3.1486190984321594,7.702271181310289,0.33247051266493655,468,171,0.7156527054238868,0.28068912851809297,12,0.3963723440219971
72,0.9771732711860678,6.391845038703113,0.07265891547655143,469,51,0.6199723447350136,0.13328163573240046,11,0.2633105018839233
24,3.935127834637071,6.791074454429157,0.1512691413490084,470,298,0.5760549808798366,0.023749340940566674,10,0.15319049739741714
75,1.9980803156284104,4.749325092796303,0.47093798724718383,471,208,0.7992585479307414,0.20152958895328446,12,0.197429502318728
96,3.0530796827149627,9.188854966342973,0.2122586597960829,472,183,0.5950044406794117,0.08684980174780162,4,0.26153994817730036
28,2.9104132165409564,8.350949189921025,0.2325719887509868,473,40,0.7827793001017584,0.2506567053691281,5,0.0001339144137583515
87,4.867596335544026,6.325152746883969,0.01166556916743841,474,70,0.8982946730870974,0.04367442756259156,7,0.3101914227159368
10,3.7442523479009124,6.624415478987111,0.16926758835637337,475,223,0.6270692406592492,0.14870835581628863,14,0.2962539811012461
93,4.32369355506705,6.986360870981775,0.4447383156996382,476,201,0.6080511582791985,0.13421936418244998,7,0.3221224562663164
85,2.7536210286627476,7.476014336308912,0.4660276396860076,477,131,0.7963049857311791,0.28255481982169883,6,0.31238109986445745
19,2.638724042824709,1.5309008499935421,0.20990462353633868,478,276,0.7792051254671833,0.1613865359032571,11,0.3171712551336636
31,0.5432074812972797,2.537649643795766,0.2706603536329606,479,136,0.7780975698870287,0.1405922386808197,10,0.2801619242591498
54,3.967448397570991,7.3216051587227815,0.5646276424558516,480,178,0.8070969530308647,0.05904315261684383,4,0.02817789775203998
26,3.949928667630502,6.494704903810217,0.40685779688673673,481,244,0.5368830916651318,0.2817740780179138,11,0.02327769092066308
87,4.112874780078233,9.735830087557915,0.18127026848485128,482,294,0.8829776490380497,0.19491077641227192,14,0.23162722225230803
69,4.694048025285291,3.1722039153869512,0.3736698615755872,483,115,0.6664101638346995,0.16817492623898436,13,0.16140515383203344
62,2.3010284533932674,8.031594647611726,0.5090793493592746,484,274,0.5555053192021894,0.040641709091818655,4,0.14322741522827645
95,3.473143310808311,6.514789905650715,0.5633948944275884,485,174,0.5367208077014333,0.1779704036328184,4,0.14963988876015383
62,3.8119710174315107,8.502274627128509,0.015795766481016976,486,189,0.7743725516571565,0.1038924458816143,9,0.30489706022690405
84,2.3347641353231903,2.4291878651285255,0.23129155197981532,487,269,0.5997126597747308,0.05352414711141871,9,0.19852109053526804
50,2.672867683883736,4.8974326408892725,0.5227028894008205,488,234,0.6865649912877885,0.05290069653946972,5,0.3188975516761028
15,0.7420460122944079,4.54684688003064,0.35988728100489425,489,130,0.6095358442703729,0.21143927841614887,4,0.06900744984109534
26,3.2160170349145614,3.9803518972197547,0.08692784132907266,490,220,0.6147803703809103,0.1699787170631009,5,0.22616592345947806
100,0.9848554573116926,5.07185342221131,0.026429387930339193,491,207,0.539711913588399,0.05950753583899774,7,0.13535009574612616
41,0.3593324151939774,2.991431973096606,0.030149102730651335,492,282,0.6941575214284449,0.136169641989974,7,0.10578904008773676
40,1.886001831206321,9.4841900715437,0.25899801943560186,493,143,0.7489283793774848,0.2777728775764584,9,0.3083113048049452
46,2.6804919560888285,9.755426733523903,0.44057044804060075,494,276,0.5408690236589965,0.11832196311822302,13,0.2462645634227157
96,2.2513814148384603,1.6863926828881517,0.2641630061885743,495,44,0.6612543566584739,0.08468300390070983,5,0.025852707045500658
19,0.9311468174372526,1.3613345003552273,0.10425739723719113,496,134,0.5743427970394694,0.23154209244313817,10,0.3492223425411695
38,3.2412593146084023,6.3796789539176695,0.040861173311554345,497,73,0.7623060639346964,0.15476827495876155,8,0.1892737077457796
33,4.303462068392509,6.174204379383694,0.08453222483645755,498,127,0.543290997677591,0.21425918850716194,14,0.2641565360989493
81,2.373250902060904,7.844722249439048,0.2461452752990101,499,241,0.8710391447700386,0.03658471677329909,4,0.22484653348737102
40,0.8970582703002249,9.317388705394178,0.1613231575717657,500,222,0.5469790987518623,0.23093647766916714,8,0.15460055998464317
32,2.9594126914884966,1.297423223545959,0.3559460311920665,501,224,0.8289267940174204,0.20041485111905918,6,0.3686891207439158
98,0.47296304435768877,8.564596613282522,0.09782643300889597,502,135,0.8400238594349847,0.2928188811825361,15,0.3137430730353314
90,4.932931083717961,6.4895736474394345,0.08830090967870084,503,201,0.5890320938531605,0.037764165469221386,10,0.3663069071413296
27,4.282438720594875,6.8012708160520505,0.46340209290353357,504,146,0.6283416670797057,0.04163199040442558,12,0.3967139475127687
61,3.461242986412047,5.359470525041184,0.5425495063782995,505,102,0.8485746735033208,0.10578957201870103,5,0.3788351178638365
65,2.799367531843059,1.2788760038023534,0.2995435063937477,506,156,0.6764346265360748,0.017129253009773124,14,0.1937474856330776
68,3.621169047326575,4.664707277002539,0.3797070757899262,507,61,0.5933443149360254,0.18159285133463465,6,0.20521676296833574
64,4.227791773597033,6.372803517475187,0.5849460713076607,508,296,0.5188874136642391,0.1978868154482816,11,0.2301961061360494
45,2.601835727374352,2.0160974134135428,0.3700281358662673,509,108,0.7554252042846754,0.20869808488375138,5,0.38738898205020117
77,1.858990882778915,7.348587645134698,0.3246093320002999,510,162,0.6288120272467801,0.19854812180766993,10,0.005082415811630173
24,0.8605409776341703,3.8833088045431032,0.51331179404696,511,290,0.5002002878972104,0.0793068778603727,4,0.3738859115658025
11,3.6375925040414065,8.375995560150757,0.11882727720532883,512,202,0.808389983918798,0.008621283458179911,6,0.3999876020846076
73,3.7047521994309056,7.435111172970192,0.14333042403075794,513,153,0.8397286757566393,0.08647598048554858,12,0.05975842213400855
46,2.055870992353581,3.4900848886355265,0.13361691888337446,514,62,0.8907834987869974,0.020370014443267647,9,0.1724017778801657
41,0.768973103501269,4.202821708190681,0.4560094843199168,515,127,0.8613769666012694,0.11977469737413522,12,0.39018191803951097
37,0.3877975338749522,9.26646342484092,0.4253064859580069,516,39,0.6209213100218902,0.21934231012509195,14,0.31082952712149003
42,0.7912424829556743,8.23147828305732,0.34985703026043663,517,145,0.5636655200996169,0.13527697787203208,4,0.052398442341447554
37,1.278427728325451,3.890264222873716,0.2522255311108133,518,224,0.6898662563093131,0.08965020212655389,10,0.3378390516467311
68,1.4482081707192527,8.178490994780146,0.40085687325827446,519,264,0.554442747877572,0.09640422982446988,11,0.22228184368211604
28,4.161186231855696,5.191287394269518,0.1014316689359588,520,248,0.6979645062027968,0.02057794324818275,4,0.034419734063412206
54,3.166419101190135,3.378879685581329,0.5904530203393281,521,88,0.6329330412447605,0.2566629763204938,8,0.09078736746772281
61,3.7590089704018728,2.6888030394929094,0.27883417221529266,522,205,0.7305543204785826,0.0035302343212670812,10,0.2342595108290155
39,4.973214104610622,8.439748309910325,0.30626695259576675,523,290,0.6364722962457761,0.15195214865997936,5,0.12189154484550598
20,2.014852228975738,4.285899178496707,0.38916783632534013,524,219,0.5243210071792547,0.0666417341494437,7,0.0540391401326364
94,1.7292764589025253,7.316884557510033,0.5744893047982077,525,67,0.8432161614951763,0.13823149913051042,6,0.33977151472345923
15,4.597559316114456,5.177737501980814,0.5268772247000026,526,233,0.6557758504416129,0.2632972192930049,5,0.01630347426480899
30,0.9099192399590882,4.3955777205108335,0.07313424330521043,527,277,0.5006013740411411,0.06933367149728584,8,0.2509916097468977
61,0.5941020028989108,5.018327494885771,0.08874538261219929,528,43,0.6622142393494731,0.2057372167957284,8,0.3691206468146874
48,4.046395763846929,7.137872877398709,0.342802675642552,529,228,0.8964960059954016,0.0016275392873916798,12,0.29188357985901975
86,3.9904061549788885,4.284025755026726,0.415188253120515,530,99,0.8549082358161604,0.23166037505167147,13,0.32886146279320405
19,4.563739231002461,7.504485806690257,0.5290861643754688,531,64,0.5642319348581901,0.16145582529488714,10,0.1422188519337152
20,4.841312678086956,2.9139489303345742,0.03871652490871689,532,210,0.8334422296281709,0.09793036022511713,10,0.0971096899223735
97,3.941476495759082,1.3311809712985918,0.0549835768378242,533,32,0.7878413789108685,0.1579817747731754,3,0.02180335586628102
74,1.8447502217422191,2.86746202580016,0.10762622392509101,534,251,0.8340419343528904,0.22797896567038672,7,0.010613090652843066
37,1.2526076967506756,8.805117189808605,0.39182187930902634,535,254,0.6254210897252367,0.28818040655374394,7,0.24976720034849748
59,2.489071688683696,7.221098119887035,0.11926422475001043,536,216,0.8238111422195917,0.12395464940701258,6,0.33866344860232755
74,1.31064671300437,8.649150926476242,0.5433633811842936,537,97,0.6448585397323983,0.029053952338387742,11,0.17028587520256033
57,2.7210429725639114,1.165093933167055,0.5551398341475523,538,258,0.6431044858682565,0.07809857894274809,8,0.10779554249462803
13,0.42438380768387063,2.281578307722177,0.5829744523687692,539,108,0.6134474769846174,0.22203727845421103,10,0.19085005966047794
60,3.445347973174,6.099272402305665,0.41353494980783145,540,82,0.6528721367121859,0.25499035518146984,6,0.30885170665067285
15,2.5634004540650484,4.533465384891084,0.02390918944712454,541,57,0.7245869038290649,0.2167836407924752,6,0.3017161766384207
18,4.680175329244414,6.337956311841554,0.1778986771307604,542,194,0.6368430062651161,0.2708310155946544,4,0.036542878494266566
52,4.835837690958258,1.1222403104227345,0.4788981503352974,543,89,0.5527010973706773,0.037425098886319855,4,0.3528557745778906
72,4.553356171507914,8.187832630512794,0.05627618377056928,544,98,0.82019872858931,0.20580273825659934,4,0.3001774055637957
38,3.006562829430851,7.036689504146184,0.35516783476848973,545,179,0.6988770210494359,0.048193415538134166,6,0.23113282480776048
28,2.5060587941726125,3.917456771006527,0.025846158683747532,546,148,0.8312861164363248,0.24835900100376634,9,0.019242838001854928
24,1.0742671052461408,3.6476359538263545,0.08635534433198185,547,191,0.5510804963717509,0.13123348731448423,10,0.347091181924329
22,4.314344965037165,1.7999633255201717,0.15244732118195192,548,276,0.7255273907567561,0.06914111242771215,12,0.1341698820189486
31,0.751411642167071,2.6776192957011444,0.42074861828287674,549,212,0.7984622365543338,0.050947506648753756,4,0.12345577395568968
93,4.4878900094415775,4.255672985396662,0.4320488745735932,550,54,0.8323174908386379,0.16194400136889137,10,0.34678682559412066
20,0.5854084479897146,1.3339474427645674,0.2966302750922733,551,256,0.8669103950991263,0.22924878495650833,15,0.24804716891622475
29,1.6406205886242005,6.150537438970292,0.5985588329510554,552,124,0.7540521262817172,0.09519047143362634,4,0.08418996270666206
77,2.4465896576803665,9.829002111967771,0.49825134224834833,553,249,0.7388323561341734,0.14516984339957498,14,0.051171018010561654
33,3.6403363575773175,2.755698781253086,0.20110822196416478,554,139,0.6890218938136002,0.17829739665879712,9,0.11800359990076942
59,3.0158448022801516,9.856472562594597,0.4340243167059954,555,35,0.5332801949577127,0.05013377313055897,13,0.2956983637759258
49,0.27418299384930966,4.8392545448793935,0.09071787332258383,556,275,0.5853405612834118,0.10724578554118834,5,0.28234591145519844
92,1.8186587927565427,4.296652548314702,0.4672103781501364,557,47,0.7471586708569167,0.2713086629879596,14,0.22671334662471765
79,4.580296720684373,2.5899488572818408,0.24915327895829523,558,161,0.6189252601736934,0.0940382495122929,9,0.20464583430742345
44,2.667845728238412,2.568263369797962,0.25138300233251476,559,39,0.8859699442368272,0.14107805067178844,10,0.10686136071348487
75,0.7354312112524248,1.518684902522143,0.4126530681374871,560,149,0.8501492935742692,0.2983940131351689,14,0.15489184184672747
29,0.20750290936327193,5.775680094573363,0.4989598159043699,561,245,0.7786030148331998,0.09748160878026796,8,0.05275239034000713
12,1.990434898241162,6.604642932628918,0.10521009811914495,562,288,0.5042684880354777,0.17738069103805548,10,0.12433369882126306
54,1.7986076213734699,5.756194849305499,0.38478460228090205,563,37,0.5540507040254584,0.05769194837269318,5,0.23798868307774473
62,1.7337211544864766,3.8983041763716866,0.18964203173267036,564,292,0.6590869862394853,0.2488209820948704,7,0.3968306749750759
88,3.2566110041411442,5.283471531865149,0.40209683166583315,565,165,0.6709283418526244,0.28978378370651436,8,0.36080769701283666
47,2.883265111629004,6.431874613379547,0.11260525658206522,566,40,0.5250139150113746,0.2783340019682018,12,0.0033054583611411914
75,4.092879837418592,6.528236323957486,0.19260047057149754,567,259,0.684219513882337,0.23926116031865496,6,0.11852646212626637
18,4.402840127048296,8.302339467845535,0.22321866079574063,568,179,0.7957400690309747,0.2624188589761853,10,0.29318173508582535
73,2.707571970492882,3.323178515923507,0.050098506184547094,569,133,0.6850268007139321,0.12286852849287372,7,0.26471622908741627
57,1.093640280381992,3.539256886982964,0.24030744536573,570,130,0.5631069787939186,0.06358073734453036,5,0.14544941222623745
25,0.5841782892822055,7.971948787366721,0.21726477116022125,571,276,0.8010274726873937,0.2835554865529775,9,0.07769678551549687
44,1.182441443567842,1.550007741175952,0.5328791158937477,572,91,0.6885356527216301,0.20537049567564689,9,0.34101684105209945
22,4.141067673437194,9.577251368405824,0.34765217115281205,573,194,0.7737898867345709,0.1874046832995572,10,0.09303405919778954
63,3.793092620421422,3.8413078737025015,0.5055766810649727,574,151,0.6158358234105779,0.09253291988363596,12,0.01478551106758188
17,2.0989884413972213,3.8079562839600047,0.19187959789816203,575,119,0.89621690592534,0.2024939216615388,8,0.3567526058990581
85,4.011393135066136,9.92375523828438,0.45280323330275907,576,42,0.6182901719026157,0.03107960809938534,9,0.32999960400242945
29,2.5288092460311598,3.317304572072327,0.09116562093528673,577,72,0.7003625734457565,0.2509350979802212,8,0.2729806409055861
60,3.2315992116055448,8.830044915244086,0.42413354145896903,578,212,0.501190308258365,0.2976175899296189,13,0.20354925650081535
42,1.789614539640743,3.8768309157346703,0.15379039091905644,579,281,0.7096074893904027,0.074514701927949,15,0.28480532071939263
19,0.9439560273382358,8.402533401314535,0.18291764510649183,580,101,0.548810199642983,0.23003879605603378,7,0.07743196657387888
23,1.4863718077356536,2.247370537753627,0.5692726363809616,581,233,0.6820275026686082,0.09835523168146791,14,0.12304834997556338
52,3.628068454258925,9.575119363532638,0.03643311053256686,582,169,0.8024128373074066,0.26308271968488633,8,0.33577287544585827
40,0.8129598083751135,5.872776055325175,0.46761772618585695,583,121,0.7619403263264455,0.03163998377075069,8,0.013817501077044929
81,1.118520955297932,2.841144466187427,0.532333040509418,584,231,0.8383023523699658,0.27844368216270193,12,0.1761164551686237
27,2.8078890991288517,9.823890289608157,0.14211920743244572,585,176,0.7791970068015572,0.07855168629515402,13,0.17157600366616588
14,3.8285612230039163,3.3694490719720136,0.352620044618454,586,146,0.8377263999585756,0.06222355609556578,3,0.25132108708160533
91,0.6337746484326879,6.104237069796325,0.40362703718311443,587,80,0.8659169451311625,0.29113105933692446,13,0.38293326668572386
92,3.1868835931183606,1.728493400683162,0.5098163581978434,588,92,0.6394713663588523,0.05217423413716873,4,0.17919552529876526
17,4.428913460742495,1.6081638021713793,0.3163306399395251,589,203,0.5099110070991485,0.11105553721719438,5,0.35108655954015777
86,3.83134676188076,3.5830981725445006,0.36568142356151795,590,87,0.7298702377343433,0.07116049475617205,6,0.3520498822065397
99,3.2308464262465417,9.230701161073844,0.5015370624538795,591,75,0.6248893245294603,0.26275561592600855,11,0.1357928485697326
69,4.021542448365106,3.076630144459692,0.43868304087309673,592,175,0.8123371898010663,0.2084964572735463,10,0.28043439197468745
69,3.2971449282702263,6.215839948628707,0.3242771299723926,593,199,0.6816120825168998,0.2951697715436636,14,0.0918971398103877
11,4.00897082083089,5.109714574778037,0.30550153452801887,594,44,0.7638718180457746,0.24951496033492698,13,0.3911266727352522
19,0.6997496149800162,5.489795922169655,0.08334062299281668,595,251,0.5613396750939824,0.14726154537804514,14,0.26219771012021836
32,0.534936075206944,6.839644594650965,0.34983491581829107,596,134,0.5865384378277516,0.14798699971763324,11,0.3024499600411754
76,4.643464968393313,5.320115323011625,0.23476352060973898,597,87,0.7034887131393115,0.24537014710714034,13,0.07117345887849177
69,4.362647875387379,6.952670804575868,0.2644339155833673,598,81,0.7495757171261592,0.00913533372329803,5,0.38935583707222665
67,1.7071464198665578,2.2276432958308714,0.2383351656693974,599,178,0.7804712477116913,0.2459071369475587,13,0.28097479569596545
93,2.9753714927417825,9.080884666965218,0.19552239918425898,600,56,0.7501379544434301,0.21923697386285293,14,0.05796076806916363
64,2.350117872897865,3.8642223405374154,0.3386934005180709,601,41,0.8901623616052196,0.03952654357584188,6,0.03716620764172917
62,3.469988391292911,7.762997103356118,0.4889045269441348,602,267,0.7769640059111028,0.29066677490448106,6,0.08569966546662541
83,1.521333472590773,8.166862936854397,0.13627499165618184,603,33,0.8936442792596931,0.16447137809369092,5,0.28308855757894663
63,4.997366555890566,3.7406159612207524,0.43296670063606096,604,182,0.7400207409261941,0.07347253204968883,6,0.06190613109381537
28,2.052514581833038,9.000393631253802,0.05134043746170775,605,69,0.5965030669380584,0.25455772722557235,4,0.030674338044768663
84,3.5731298943425576,8.085112108984552,0.3096628086203443,606,188,0.8190932265404249,0.0165420959096274,15,0.1222488045307211
63,2.2328440652434596,7.488382412286021,0.4060718102338415,607,177,0.6163742170270181,0.06652383267362327,8,0.3648058541751327
26,4.736588987779575,4.610546219327596,0.3317161731677278,608,274,0.8053528856254446,0.23219850451041163,4,0.39894578348281073
66,3.96451992973895,9.14772453704353,0.14926538676506784,609,229,0.6912302878465284,0.16717058273425747,14,0.0685001940089847
30,4.256844710144672,7.8000658476202025,0.5553038887222516,610,37,0.5130156076701194,0.2500072422336334,4,0.35750053013518557
39,2.3679140923120685,6.866178352484466,0.42150173172238803,611,86,0.8159609821172908,0.2803054655488237,3,0.05935415751229903
51,2.1061993080559174,3.312558333570481,0.24694147689076504,612,152,0.7197530611600297,0.29335450088736614,11,0.2722920402624175
56,1.527932562378606,4.207083994344084,0.08745507254288841,613,55,0.531423239570502,0.13192665724725425,14,0.1866504312638827
45,3.653527808538592,9.652377154287839,0.381382870479103,614,78,0.6342361195693804,0.28164541711341695,6,0.05462061669509245
76,3.240404152502909,4.741541591133471,0.22857883412941168,615,82,0.8688143945190561,0.27035527091652134,11,0.04485236325179259
95,4.967272647374188,4.509186327293753,0.4698505577792378,616,65,0.5454650041174463,0.08231671239647499,12,0.09149308013247576
93,2.8257033188570357,6.545553032327422,0.22027986079917192,617,270,0.5567544370980724,0.29530220574122507,6,0.24649561880819318
84,1.2988409019282672,6.980983749809549,0.5764801760712489,618,188,0.757917896059814,0.042163915746463616,3,0.01843236514881258
65,3.9929532070674907,4.110685908523765,0.5816802759544097,619,78,0.7344335766674792,0.0600449212844592,11,0.3710138000011324
25,0.6184541765712571,5.145639548110672,0.295592955248225,620,235,0.7651665751871406,0.021182917157468294,7,0.20153202376345558
52,2.02454928320003,5.967048248762846,0.5962603997404842,621,173,0.5363218321646358,0.2760121862183054,15,0.2701436217311499
29,2.964621620312289,5.3760474477457985,0.13519640406408515,622,244,0.8638674102705364,0.1498060718885825,15,0.1396249178269856
23,1.282817567212129,9.95536813542966,0.1637527385358069,623,288,0.8178979253950827,0.12758665116054174,6,0.30941948043266265
63,3.309875816817737,1.3430470034658477,0.3300619365461467,624,91,0.8587362027712957,0.24099800150777942,12,0.31749086560932943
71,0.7898624685963971,4.916624943200098,0.19378582597734864,625,231,0.5514670491459855,0.14750062468190658,14,0.3227238321981335
33,2.5956532267134005,3.5474455335717754,0.490950801210696,626,88,0.6637833045713347,0.027561336778598854,14,0.262822421149655
73,2.7408387070838267,8.650536837287156,0.5345471329923209,627,92,0.8908395578747397,0.07077050502266223,12,0.004511452448994465
43,1.4051526446828098,4.811836599453603,0.5537323384334117,628,107,0.8360627767036137,0.11698295469648,8,0.17784938450688137
13,4.1910259107980306,8.206905410679914,0.3021463819596201,629,98,0.6063307904314627,0.2574011952734692,10,0.2288691967941568
15,1.804089176605618,4.1180624734661,0.4759730725813338,630,273,0.8541059678222953,0.2856864848640234,14,0.2123264831720576
49,3.4390397504156804,5.172687160561031,0.3960805660213541,631,161,0.7817605886043828,0.22669384240820298,6,0.1035255444983583
58,0.8832601336559682,1.6577790970616824,0.5003475309192205,632,133,0.5627719066516453,0.09448292603936147,11,0.09907515890025853
62,2.277406699005201,1.30941868008281,0.5152528645306375,633,296,0.5988142531966678,0.21745722861530187,8,0.3457596780443492
98,1.653219237217079,7.570377166787555,0.3070144937807353,634,214,0.7175615235999941,0.19914343197640963,9,0.08895834631791318
27,2.6559513189885995,2.4218884250747577,0.2917192565506729,635,294,0.5069312061849368,0.17258677153949345,7,0.1829287953783313
12,2.258758752487274,8.862942546512542,0.2080926026081923,636,195,0.8620531977596574,0.11539059651288636,11,0.3885971063289757
14,2.1806611371155022,3.520270613052552,0.17922797288841752,637,78,0.792297067725122,0.05115254604808414,9,0.22877692293133342
18,3.13655959369247,2.9391102174138766,0.41444542464838524,638,103,0.6501091956376155,0.011440777658777357,5,0.023084672572875813
38,4.387744991324186,1.4744330102305552,0.4922112647741395,639,116,0.5835892576892294,0.0019339705890339047,8,0.392140849007646
95,1.3776142964836053,7.430826522448031,0.37224171307479614,640,149,0.864177995901624,0.2258717702080091,4,0.0704272821521788
75,2.2183762780188316,6.996279414566458,0.4362652210421426,641,109,0.79803090436167,0.06452499591465019,9,0.16642870454075515
69,3.1556592802687353,7.794628722707441,0.010531028405093037,642,290,0.532798553502086,0.29008122866524616,4,0.20756185861872686
92,2.17272177903203,1.6388577708475305,0.44686102573687236,643,31,0.8741194916771562,0.10416280535801985,12,0.3367414255301773
73,3.8199488033427325,3.1100931558889964,0.1978442495716914,644,142,0.569058079232345,0.21059610199539844,7,0.08826775977834361
31,2.0312910653765024,4.2208993941651745,0.5888335525041978,645,157,0.796475251938725,0.018072022080721773,7,0.2471443979685951
15,3.545502621220307,8.001309336160963,0.579825169355153,646,93,0.5869291296153347,0.2225415486940556,10,0.22940659534359853
33,4.708718242142873,5.730990766959543,0.16802206418222265,647,82,0.7423551507346111,0.27704450871724645,12,0.0679342986450983
94,3.4104283826724564,1.2360910507057112,0.3858930531194186,648,182,0.638018356688372,0.1967145405928668,10,0.017471167757481587
65,2.78459038909524,7.549341482847611,0.06610114220486896,649,184,0.5337748136354661,0.24242425203031998,3,0.05315406613022722
64,0.19600640638698497,6.6525174584269,0.459019107743533,650,291,0.771061785203284,0.25925942794995277,10,0.04021097059563718
35,1.2727297552483159,6.359889289614814,0.5293454582817325,651,169,0.5985787947974622,0.1814187238819841,6,0.2323850758830388
91,4.881693629970285,2.0924722107681077,0.39867279416515855,652,219,0.6215594259796582,0.017607375453449096,4,0.3919828099497413
50,1.5927790076554398,8.318020189976849,0.11276663696251961,653,48,0.6013215534569548,0.024878466872081766,5,0.2206645217466317
38,3.2910128140732353,5.389559759023884,0.079328386731681,654,139,0.7047244884408546,0.16087097661188024,5,0.08074392810311867
70,0.36038165777424713,7.931592391450884,0.12333773169563868,655,42,0.82176209499861,0.17170750187839104,14,0.10011835244385817
13,2.3198979783159084,2.392944973915313,0.06432022366843076,656,158,0.5402066125394609,0.16543999242374557,15,0.11755789696248675
13,3.8513297740888013,6.673956634936288,0.3337078646095763,657,244,0.5431865560123255,0.264217309484675,5,0.1119237091370709
42,3.6905175597439106,2.547258148094886,0.3253570267106832,658,73,0.7729486093479181,0.1633736835261013,3,0.3538266504334162
42,2.439112255350556,1.013311219305198,0.36610713017823193,659,102,0.8805118163388577,0.13572629201754027,14,0.175805207167078
72,2.8233745409968978,7.724593577105263,0.36152295405166385,660,249,0.6356974823113186,0.12975090613186196,11,0.152389408359478
86,4.609176073443669,5.3418261786217505,0.5316408734387766,661,173,0.5666723304112931,0.21802321827543575,10,0.06691252413139819
48,0.39458007561591,2.1994353058636062,0.2567387376016205,662,161,0.5535752458091898,0.2423923495308119,10,0.003971374199975219
39,1.046452919216749,5.041062110235542,0.3118321039158305,663,52,0.7948252373839909,0.08053618377997558,15,0.2534832422393899
16,4.766051559178361,4.910924168508592,0.5233431000901577,664,204,0.5577050158219232,0.2987694642033753,3,0.24787551075631833
23,0.11682921701024644,8.262046518787082,0.45472679263550086,665,291,0.7762263857536975,0.07238769572697597,8,0.09615827707848044
16,3.3712568916581396,5.1364532431952625,0.4582548711992675,666,263,0.5026373991184931,0.19984536837448186,6,0.027110785548800684
30,0.29695149688938194,5.923943522940037,0.31380863248509394,667,215,0.8186900116504652,0.21029213955474366,14,0.04105332497549703
67,4.458710360497328,8.788471463345756,0.15546610734472413,668,51,0.6537901329962226,0.24033506193538923,13,0.33219169175681634
83,4.811487784509095,5.656762007841193,0.46400441990549124,669,190,0.8944712907762508,0.15115271954601345,12,0.035398801898704965
37,2.6978926069812053,6.726289168078859,0.5643985866884331,670,178,0.8488817899195638,0.21882311254412837,4,0.2694429159765756
55,0.20851711172187795,3.9146185701516325,0.19314621734757884,671,201,0.5351535602768394,0.1649883832196313,13,0.12100180346349253
98,2.541478055622559,6.586850932035771,0.582493871920738,672,52,0.7721757602099735,0.20685581725545213,15,0.31053321513457466
76,0.8667953955591933,6.535462181788755,0.30418502855231067,673,207,0.5658615142178556,0.1243244556535076,4,0.3974741200345452
34,3.770163971552101,9.848126342360754,0.22820213904246323,674,123,0.8881223819947255,0.23950577675313717,9,0.15902358324812987
47,3.5984424679640075,5.451460283046706,0.5752962673097424,675,91,0.8419854777295582,0.29974345081605475,11,0.20819710054701532
29,0.5187895719060444,2.2385092237742565,0.4679507448015825,676,31,0.8459959482650634,0.047425380918873106,10,0.035618292689295755
11,2.621204813933883,2.368967640965113,0.125504330669487,677,255,0.6240534896906336,0.1845232831278013,7,0.02071892888485291
75,3.561150261554766,7.093252050915684,0.37093411862174896,678,151,0.8893804087733883,0.10231664110024422,6,0.0006925945409440713
90,4.401516455644986,3.1792549280025373,0.02284642545115731,679,216,0.7609205465725253,0.12030776711430581,14,0.18170382185808875
58,3.0890447248577892,3.0248907318917015,0.3200116732065986,680,53,0.5695700873863091,0.15026694898646814,5,0.09934081464964169
98,4.15324350785559,3.822802466144025,0.4611078985982495,681,60,0.5968662308991395,0.033442972845646526,10,0.18124880364760293
78,2.0171700053649846,5.888937619817307,0.31435936864074054,682,183,0.5385936404415023,0.21622448680747516,8,0.34795967544887935
86,4.726124765522723,3.339975634536918,0.5685537321483326,683,118,0.6279464091123084,0.10634664811124979,6,0.3074801950038901
65,3.6067629400876666,8.764551593297401,0.43511857788390707,684,274,0.5773519873829154,0.004563963986393247,8,0.3144598865259378
73,2.6601048363192987,2.802639736708181,0.1949205759779492,685,211,0.5278630923702848,0.2677022987802089,14,0.3583383236471242
84,1.1640623977905886,4.3464251994626135,0.1759287609196394,686,88,0.8471654561301993,0.2655364583533812,10,0.12807135474519546
